text,created
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 20:01
Tropical depression Harvey somehow brought this ship here https://t.co/kQ6wLeUvi6,9/1/2017 20:00
RT @washingtonpost: Flooding persists as Harvey downgraded to tropical depression https://t.co/nBHYPrwLjp https://t.co/RevULjIsof,9/1/2017 19:55
"RT @BuzzFeedNews: Tropical Depression Harvey has killed at least 40 people, but that number is expected to rise
https://t.co/dSfPSPJc8L htt…",9/1/2017 19:54
"RT @Emily_Unglesbee: #Harvey drenched the Delta region as #harvest17 began, with the most crop damage expected among Louisiana farmers: htt…",9/1/2017 19:40
"RT @Emily_Unglesbee: #Harvey drenched the Delta region as #harvest17 began, with the most crop damage expected among Louisiana farmers: htt…",9/1/2017 19:39
"RT @VWNControlDesk: UPDATE
Tropical Depression Harvey

The death toll has unfortunately risen again to at least 40. It could still rise fur…",9/1/2017 19:39
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 19:34
"Nashville, TN Tropical Depression Harvey Flooding Closes I40 - 8/31/2017 https://t.co/LCH7OGXF2L https://t.co/Us6BUQQwCn",9/1/2017 19:33
"MLGW ✔ @MLGW
MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey... https://t.co/2DehrMp8x8",9/1/2017 19:26
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 19:24
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 19:08
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 19:07
RT @metofficestorms: Recent satellite imagery captures Tropical Depression #Harvey and Tropical Storms #Lidia and #Irma https://t.co/sF2Z0M…,9/1/2017 18:56
Cece Recall in the Barn (Tropical Depression Harvey) https://t.co/VEyhQqz2yn,9/1/2017 18:47
Tropical Depression Harvey brings steady rain to area https://t.co/x7vXdPiUk8,9/1/2017 18:46
National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues https://t.co/6J0qumwsSQ,9/1/2017 18:28
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 18:23
Tropical Depression Harvey Drenches Delta Farmers with Harvest Underway https://t.co/FGvK1v5Iv3,9/1/2017 18:20
"RT @NWCC_Rangers: Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. 

������Full story: https://t.co/4Vz6iP9ZRn https://t.co/…",9/1/2017 18:17
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 18:05
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/9LGAO7FzSp https://t.co/DG3sbYZo99,9/1/2017 18:01
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 17:50
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:41
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:39
"I liked a @YouTube video https://t.co/F0cr9JO3Dm Nashville, TN Tropical Depression Harvey Flooding Closes I40 - 8/31/2017",9/1/2017 17:38
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:38
"#Harvey drenched the Delta region as #harvest17 began, with the most crop damage expected among Louisiana farmers: https://t.co/4K65HM4Nb3",9/1/2017 17:33
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:22
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:22
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 17:21
"RT @UKOccHealthSafe: As Tropical Depression Harvey moves into the area, flash flooding is possible.  NEVER drive into high water! 

Turn ar…",9/1/2017 17:12
How are Delta farmers fairing after a week of devastating weather? https://t.co/AkENPMVp5U https://t.co/gfEl0xB8ZX,9/1/2017 17:09
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:07
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:07
"RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",9/1/2017 17:06
RT @Purples_Soccer: The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural regard…,9/1/2017 17:01
NHC says Harvey weakens to post-tropical cyclone - (Reuters) - Tropical depression Harvey has weakened into a p... https://t.co/dA2HCkhnen,9/1/2017 17:01
"RT @Accu_Jesse: Tropical Depression Harvey will bring severe weather to a Carolinas, esp. Charlotte / central Piedmont area. https://t.co/Q…",9/1/2017 16:58
The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey. Statement from Coach Gural re… https://t.co/QtTl5aXL3d,9/1/2017 16:58
RT @Lew_Jetton: Harvey moving out! We're moving in! — What's left of Tropical Depression Harvey continues... https://t.co/IQJdt7vV7w https:…,9/1/2017 16:54
@tagvorofan Yep. Caused by Tropical Depression Harvey but still not nearly as bad as what happened in Houston.,9/1/2017 16:52
RT @kfdmnews: Harvey may be downgraded to tropical depression https://t.co/sLoadGodHm https://t.co/KiOFzRGX5L,9/1/2017 16:47
"RT @thedailyherald: Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory
https://t.c…",9/1/2017 16:46
The Latest: Corpus Christi Ship Channel reopens - HOUSTON (AP) — The Latest on Tropical Depression Harvey (all ... https://t.co/I14IBj22Bo,9/1/2017 16:45
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 16:43
RT @axios: Harvey weakens to tropical depression as death toll rises to 38 https://t.co/tNMTT1uloK https://t.co/C03gA9uBt5,9/1/2017 16:42
Tropical depression #Harvey has arrived in #Louavul! Boo! ☔️������,9/1/2017 16:41
Tropical Depression Harvey Suspends Football Season-Opener vs Hinds https://t.co/uSBRiieHIs via @nwcc_rangers .@cspire headline,9/1/2017 16:38
Tropical Depression Harvey? Sounds like some guy having regrets during his honeymoon in the Bahamas,9/1/2017 16:37
"RT @Accu_Jesse: Tropical Depression Harvey will bring severe weather to a Carolinas, esp. Charlotte / central Piedmont area. https://t.co/Q…",9/1/2017 16:36
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 16:30
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 16:29
"Tropical Depression #Harvey wrecks homes and topples trees in rural Alabama, brings floods to Tennessee. https://t.co/LRxpEE4kaS",9/1/2017 16:15
Harvey moving out! We're moving in! — What's left of Tropical Depression Harvey continues... https://t.co/IQJdt7vV7w https://t.co/UN8h7f4LiF,9/1/2017 16:15
"Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory… https://t.co/F84HPUQsBa",9/1/2017 16:15
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 16:15
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 16:14
"RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",9/1/2017 16:14
"Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ in… https://t.co/7AmTeD17Yq",9/1/2017 16:14
"Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory.… https://t.co/aejNmw6VZO",9/1/2017 16:11
"Oxford, Mississippi Crime Report – September 1: DUIs, Alarms, and Utility Call Outs Related to Tropical… https://t.co/s9oPM6AgE8",9/1/2017 16:06
RT @jordanbrading: Pre Gaming in Tropical Depression Harvey ������������ Would have done anything to be there with my bros! Go Tigers! https://t.co/1…,9/1/2017 16:06
"@RealMattCouch And another tropical depression forming where Harvey formed, at this moment.",9/1/2017 16:01
Tropical depression Harvey prep. https://t.co/fo8DNrGxFY,9/1/2017 15:59
Tropical Depression Harvey has not slowed down lessons or appointments at Legend Acres! https://t.co/IcAqWOaeb3,9/1/2017 15:54
@xyz_ciannalee This is still Harvey. Just Tropical Depression Harvey. The people complaining haven't been paying at… https://t.co/gBrdP3pUO0,9/1/2017 15:53
"@NashSevereWx: Is Harvey still a [extra?]tropical depression or [extra?]tropical wave, or is it ""just a storm"" now? Still considered named?",9/1/2017 15:46
NHC says Harvey weakens to post-tropical cyclone - (Reuters) - Tropical depression Harvey has weakened into a p... https://t.co/tAVUur9Dwj,9/1/2017 15:45
"Tropical Cyclones - Atlantic / Eastern Pacific basins:

Eastern U.S. -  Post Tropical Depression Harvey – Day... https://t.co/BVA1qBGjqn",9/1/2017 15:45
"RT @NWCC_Rangers: Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. 

������Full story: https://t.co/4Vz6iP9ZRn https://t.co/…",9/1/2017 15:40
"RT @NWCC_Rangers: Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. 

������Full story: https://t.co/4Vz6iP9ZRn https://t.co/…",9/1/2017 15:39
"Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. 

������Full story: https://t.co/4Vz6iP9ZRn https://t.co/k3aPZq2wtF",9/1/2017 15:38
Tropical Depression Harvey brings steady rain to area https://t.co/OXxuzz6q5r,9/1/2017 15:33
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,9/1/2017 15:32
"RT @Local24Annette: MLGW Current Outages - roughly 14,000 people still without power after Tropical Depression Harvey. @LocalMemphis https:…",9/1/2017 15:16
RT @WLKY: Tropical Depression Harvey brings steady rain to area https://t.co/ral3k1gn4j https://t.co/AjlH6vM33N,9/1/2017 15:14
Tropical Depression Harvey brings steady rain to area https://t.co/ral3k1gn4j https://t.co/AjlH6vM33N,9/1/2017 15:12
"MLGW Current Outages - roughly 14,000 people still without power after Tropical Depression Harvey. @LocalMemphis https://t.co/2eNzVozJLI",9/1/2017 15:10
"As Hurricane Harvey downgrades yet again to a tropical depression, its effects are still in full force, leaving... https://t.co/8Qy9YsJgLa",9/1/2017 15:09
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 15:09
RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…,9/1/2017 15:00
"Indiana, Ohio and West Virginia are now getting rain from tropical depression Harvey https://t.co/mD8RBmFyB2 … https://t.co/mD8RBmFyB2",9/1/2017 14:58
"Harvey is over Tennessee! &amp; still at tropical depression strength! Seriously, It's like the Jovian red spot, it just won't go away!!",9/1/2017 14:57
"Tropical Depression Harvey will bring severe weather to a Carolinas, esp. Charlotte / central Piedmont area. https://t.co/QgZnjPhX4u",9/1/2017 14:55
The aftermath this morning from Tropical Depression Harvey. We are doin good here in Nash. Still praying for Housto… https://t.co/W9ztaV1Mht,9/1/2017 14:52
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 14:46
RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…,9/1/2017 14:44
"Harvey makes landfall again, Texas death toll mounts from record floods https://t.co/sGGVyLK2ho",9/1/2017 14:43
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 14:39
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 14:35
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 14:26
"So yeah, remember all those previous times that Nashville had to deal with a Tropical Depression? #Harvey isn't gone yet folks.",9/1/2017 14:22
Geoengineers hijack a small tropical depression in the Atlantic and transform it into Cat 4 super-rainmaking Harvey. https://t.co/eISzGsqtHe,9/1/2017 14:22
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 14:11
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 14:09
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 14:09
RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…,9/1/2017 14:06
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 14:03
"RT @ELCALDR: Harvey weakens, leaves Houston facing 'weeks and months' of recovery https://t.co/HomGdMt9Mt",9/1/2017 14:00
RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI,9/1/2017 13:59
Donald Trump donates $1M to Hurricane Harvey relief https://t.co/eiJRM806RB via @upi,9/1/2017 13:56
